Node_ID	X(mm)	Y(mm)	Z(mm)
1	25.675336689	-1.639098687	140.775000000
2	23.552407961	-1.870673672	140.775000000
3	21.455702218	-2.165539949	140.775000000
4	19.391050552	-2.497018204	140.775000000
5	17.366926570	-2.850126866	140.775000000
6	15.393229991	-3.216608838	140.775000000
7	13.480595449	-3.592362011	140.775000000
8	11.639823269	-3.975136815	140.775000000
9	9.881668467	-4.363875592	140.775000000
10	8.216513264	-4.757410269	140.775000000
11	6.654356037	-5.154625290	140.775000000
12	5.204621631	-5.553825282	140.775000000
13	3.876123465	-5.952771963	140.775000000
14	2.674801451	-6.341975932	140.775000000
15	1.600522478	-6.696959036	140.775000000
16	0.655632635	-7.004515211	140.775000000
17	-0.153639221	-7.265788709	140.775000000
18	-0.818189203	-7.493028772	140.775000000
19	-1.325430071	-7.705893793	140.775000000
20	-1.649636628	-7.928770279	140.775000000
21	-1.747990121	-8.139943932	140.775000000
22	-1.739689266	-8.218763181	140.775000000
23	-1.711444566	-8.294150738	140.775000000
24	-1.558697677	-8.479358124	140.775000000
25	-1.220979739	-8.693788910	140.775000000
26	-0.699358048	-8.891310262	140.775000000
27	-0.003499504	-9.042434995	140.775000000
28	0.855411012	-9.118957169	140.775000000
29	1.862919746	-9.097547634	140.775000000
30	3.003051870	-8.966911295	140.775000000
31	4.262847338	-8.734387072	140.775000000
32	5.635921744	-8.425743487	140.775000000
33	7.115770383	-8.054823614	140.775000000
34	8.693567678	-7.624678631	140.775000000
35	10.360246438	-7.139051345	140.775000000
36	12.106412100	-6.601995253	140.775000000
37	13.922478846	-6.018222305	140.775000000
38	15.798422440	-5.392130560	140.775000000
39	17.723749914	-4.727508855	140.775000000
40	19.687190798	-4.026241304	140.775000000
41	21.676131593	-3.286073192	140.775000000
42	23.676061896	-2.498041292	140.775000000
43	25.675336689	-1.639098687	140.775000000
1	25.319911809	-1.433894814	142.394637905
2	23.240635958	-1.658026822	142.394637905
3	21.186954025	-1.944119259	142.394637905
4	19.164636030	-2.266187053	142.394637905
5	17.181995234	-2.609559750	142.394637905
6	15.248740767	-2.966186775	142.394637905
7	13.375293335	-3.332063542	142.394637905
8	11.572237838	-3.705016387	142.394637905
9	9.850104031	-4.083990175	142.394637905
10	8.219061196	-4.467842831	142.394637905
11	6.688892624	-4.855442601	142.394637905
12	5.268825931	-5.245117073	142.394637905
13	3.967480252	-5.634631827	142.394637905
14	2.790481569	-6.014086309	142.394637905
15	1.737754728	-6.359628020	142.394637905
16	0.811809035	-6.658911148	142.394637905
17	0.018827142	-6.913331504	142.394637905
18	-0.632262222	-7.134991191	142.394637905
19	-1.129156348	-7.343071619	142.394637905
20	-1.446657096	-7.561308253	142.394637905
21	-1.542717752	-7.768209663	142.394637905
22	-1.534444055	-7.845379419	142.394637905
23	-1.506659022	-7.919139303	142.394637905
24	-1.356855931	-8.100263514	142.394637905
25	-1.026053079	-8.309967528	142.394637905
26	-0.515338418	-8.503327333	142.394637905
27	0.165850413	-8.651769867	142.394637905
28	1.006668717	-8.727947469	142.394637905
29	1.993126246	-8.709065324	142.394637905
30	3.109675505	-8.583736750	142.394637905
31	4.343526091	-8.358473150	142.394637905
32	5.688234815	-8.058019496	142.394637905
33	7.137541891	-7.696651327	142.394637905
34	8.682810106	-7.277387548	142.394637905
35	10.315158052	-6.803886745	142.394637905
36	12.025372127	-6.280073208	142.394637905
37	13.804051578	-5.710521520	142.394637905
38	15.641378117	-5.099535290	142.394637905
39	17.527077437	-4.450825104	142.394637905
40	19.450116121	-3.766234066	142.394637905
41	21.398161916	-3.043582394	142.394637905
42	23.357028246	-2.274103507	142.394637905
43	25.319911809	-1.433894814	142.394637905
1	24.691929096	-1.240343596	143.895459687
2	22.684360838	-1.455350541	143.895459687
3	20.701247256	-1.729487118	143.895459687
4	18.748307989	-2.038166246	143.895459687
5	16.833632232	-2.367413704	143.895459687
6	14.966632563	-2.709585162	143.895459687
7	13.157387652	-3.060866788	143.895459687
8	11.416130460	-3.419204220	143.895459687
9	9.753026363	-3.783558579	143.895459687
10	8.177895933	-4.152823485	143.895459687
11	6.700176431	-4.525859503	143.895459687
12	5.328774459	-4.901033101	143.895459687
13	4.071996090	-5.276127712	143.895459687
14	2.935041876	-5.640848226	143.895459687
15	1.917903784	-5.972324293	143.895459687
16	1.023242450	-6.259309277	143.895459687
17	0.257124941	-6.503476496	143.895459687
18	-0.371804595	-6.716647015	143.895459687
19	-0.851679303	-6.917277023	143.895459687
20	-1.158119355	-7.128130671	143.895459687
21	-1.250344371	-7.328114109	143.895459687
22	-1.242120414	-7.402594464	143.895459687
23	-1.215102530	-7.473725896	143.895459687
24	-1.070182109	-7.648331030	143.895459687
25	-0.750692996	-7.850550304	143.895459687
26	-0.257690389	-8.037274358	143.895459687
27	0.399761682	-8.181226650	143.895459687
28	1.211316423	-8.256275420	143.895459687
29	2.163642394	-8.240423921	143.895459687
30	3.241819144	-8.122265908	143.895459687
31	4.433367806	-7.907299103	143.895459687
32	5.731836601	-7.618831823	143.895459687
33	7.131306883	-7.271500464	143.895459687
34	8.623443735	-6.868267557	143.895459687
35	10.199666912	-6.412660675	143.895459687
36	11.851065355	-5.908428199	143.895459687
37	13.568548852	-5.359954331	143.895459687
38	15.342640366	-4.771412011	143.895459687
39	17.163429911	-4.146419504	143.895459687
40	19.020284500	-3.486818617	143.895459687
41	20.901347002	-2.790652003	143.895459687
42	22.792996124	-2.049680708	143.895459687
43	24.691929096	-1.240343596	143.895459687
1	23.773369954	-1.080178662	145.261022030
2	21.867114158	-1.284385191	145.261022030
3	19.983706215	-1.543500912	145.261022030
4	18.128784520	-1.834938203	145.261022030
5	16.310126335	-2.145762461	145.261022030
6	14.536725632	-2.468918268	145.261022030
7	12.818179833	-2.800874313	145.261022030
8	11.164224059	-3.139740583	145.261022030
9	9.584513076	-3.484517422	145.261022030
10	8.088375902	-3.834150648	145.261022030
11	6.684766934	-4.187511290	145.261022030
12	5.382142099	-4.543027793	145.261022030
13	4.188369887	-4.898520956	145.261022030
14	3.108134646	-5.243404719	145.261022030
15	2.141505651	-5.556172406	145.261022030
16	1.291252410	-5.826843879	145.261022030
17	0.563238478	-6.057350099	145.261022030
18	-0.034296133	-6.259069094	145.261022030
19	-0.490077172	-6.449478815	145.261022030
20	-0.780838827	-6.650067215	145.261022030
21	-0.867616808	-6.840324927	145.261022030
22	-0.859475883	-6.911020461	145.261022030
23	-0.833562329	-6.978466057	145.261022030
24	-0.695563392	-7.143952785	145.261022030
25	-0.392007366	-7.335690611	145.261022030
26	0.076127765	-7.512999039	145.261022030
27	0.700284955	-7.650293016	145.261022030
28	1.470764267	-7.723029917	145.261022030
29	2.375083306	-7.710315473	145.261022030
30	3.399159945	-7.600864982	145.261022030
31	4.531002448	-7.399057555	145.261022030
32	5.764231401	-7.126368870	145.261022030
33	7.093362510	-6.797635996	145.261022030
34	8.510488756	-6.415747697	145.261022030
35	10.007455881	-5.984051300	145.261022030
36	11.575786666	-5.506071510	145.261022030
37	13.206834553	-4.985941298	145.261022030
38	14.891604304	-4.427651804	145.261022030
39	16.620698492	-3.834692490	145.261022030
40	18.384047968	-3.208913602	145.261022030
41	20.170459153	-2.548680579	145.261022030
42	21.967104792	-1.846542129	145.261022030
43	23.773369954	-1.080178662	145.261022030
1	22.610303750	-0.963266587	146.476363546
2	20.829613816	-1.153577997	146.476363546
3	19.070079205	-1.394567032	146.476363546
4	17.337111934	-1.665690089	146.476363546
5	15.638004218	-1.954947636	146.476363546
6	13.981177944	-2.255823475	146.476363546
7	12.375608476	-2.565050421	146.476363546
8	10.830399666	-2.880896815	146.476363546
9	9.354569465	-3.202409109	146.476363546
10	7.956834013	-3.528595140	146.476363546
11	6.645550844	-3.858357249	146.476363546
12	5.428616576	-4.190208088	146.476363546
13	4.313358371	-4.522027329	146.476363546
14	3.303896680	-4.843122067	146.476363546
15	2.400381216	-5.133664899	146.476363546
16	1.605625321	-5.385000276	146.476363546
17	0.925202908	-5.599256587	146.476363546
18	0.366845474	-5.787207367	146.476363546
19	-0.058901162	-5.965131758	146.476363546
20	-0.330177858	-6.152969782	146.476363546
21	-0.410371095	-6.331064451	146.476363546
22	-0.402383657	-6.397058467	146.476363546
23	-0.377908396	-6.459940120	146.476363546
24	-0.248648755	-6.614177136	146.476363546
25	0.035011832	-6.792972510	146.476363546
26	0.472193789	-6.958572185	146.476363546
27	1.054959094	-7.087368935	146.476363546
28	1.774365748	-7.156691000	146.476363546
29	2.618920538	-7.147010345	146.476363546
30	3.575551023	-7.047351580	146.476363546
31	4.632923434	-6.861004409	146.476363546
32	5.784828021	-6.607348152	146.476363546
33	7.026270139	-6.301144990	146.476363546
34	8.349877539	-5.945193208	146.476363546
35	9.748028032	-5.542617033	146.476363546
36	11.212791591	-5.096682174	146.476363546
37	12.736079402	-4.611220346	146.476363546
38	14.309495411	-4.089987183	146.476363546
39	15.924272894	-3.536279274	146.476363546
40	17.571025632	-2.951882151	146.476363546
41	19.239337605	-2.335383517	146.476363546
42	20.917276386	-1.679966053	146.476363546
43	22.610303750	-0.963266587	146.476363546
1	21.312779068	-0.890080356	147.528168700
2	19.670072413	-1.061216062	147.528168700
3	18.047338407	-1.280992171	147.528168700
4	16.449415274	-1.529862264	147.528168700
5	14.882863005	-1.796096681	147.528168700
6	13.355369116	-2.073378557	147.528168700
7	11.875172749	-2.358547611	147.528168700
8	10.450655980	-2.649958121	147.528168700
9	9.090124378	-2.946683153	147.528168700
10	7.801611357	-3.247786789	147.528168700
11	6.592814540	-3.552214918	147.528168700
12	5.471010718	-3.858575764	147.528168700
13	4.442929061	-4.164823557	147.528168700
14	3.512134716	-4.460380737	147.528168700
15	2.678846907	-4.727250604	147.528168700
16	1.945849540	-4.958029462	147.528168700
17	1.318364580	-5.154956777	147.528168700
18	0.803554634	-5.328086407	147.528168700
19	0.411163471	-5.492379225	147.528168700
20	0.161472112	-5.666098377	147.528168700
21	0.088418574	-5.830653006	147.528168700
22	0.096128393	-5.891452601	147.528168700
23	0.118935708	-5.949303400	147.528168700
24	0.238407734	-6.091157278	147.528168700
25	0.499962012	-6.255700025	147.528168700
26	0.902831299	-6.408351891	147.528168700
27	1.439752892	-6.527609991	147.528168700
28	2.102592416	-6.592801841	147.528168700
29	2.880906653	-6.585926867	147.528168700
30	3.762725976	-6.496499422	147.528168700
31	4.737497324	-6.326861375	147.528168700
32	5.799269375	-6.094238164	147.528168700
33	6.943543480	-5.813019787	147.528168700
34	8.163543419	-5.485903489	147.528168700
35	9.452240036	-5.115768412	147.528168700
36	10.802315902	-4.705605328	147.528168700
37	12.206303021	-4.258911729	147.528168700
38	13.656462517	-3.779148621	147.528168700
39	15.144705305	-3.269312483	147.528168700
40	16.662353622	-2.730926476	147.528168700
41	18.199747738	-2.162414806	147.528168700
42	19.745744318	-1.556870455	147.528168700
43	21.312779068	-0.890080356	147.528168700
1	20.026850405	-0.851591966	148.404913694
2	18.519938922	-0.999633766	148.404913694
3	17.032450611	-1.196742613	148.404913694
4	15.568367423	-1.423219472	148.404913694
5	14.133347041	-1.666903197	148.404913694
6	12.734258079	-1.921313089	148.404913694
7	11.378567055	-2.183225980	148.404913694
8	10.073920292	-2.451001117	148.404913694
9	8.827910434	-2.723714199	148.404913694
10	7.647890693	-3.000473671	148.404913694
11	6.540905019	-3.280273194	148.404913694
12	5.513615231	-3.561815260	148.404913694
13	4.572159659	-3.843136313	148.404913694
14	3.719609964	-4.113965419	148.404913694
15	2.956233033	-4.358075300	148.404913694
16	2.284722815	-4.569131885	148.404913694
17	1.709927058	-4.749396240	148.404913694
18	1.238437825	-4.908162468	148.404913694
19	0.879203674	-5.059083602	148.404913694
20	0.650904854	-5.218769172	148.404913694
21	0.584746666	-5.369811443	148.404913694
22	0.592034147	-5.425484415	148.404913694
23	0.613126875	-5.478362075	148.404913694
24	0.722804134	-5.607982641	148.404913694
25	0.962371695	-5.758436476	148.404913694
26	1.331161813	-5.898267834	148.404913694
27	1.822578129	-6.008012398	148.404913694
28	2.429270869	-6.068939762	148.404913694
29	3.141813996	-6.064582910	148.404913694
30	3.949328974	-5.985052807	148.404913694
31	4.842079952	-5.831938886	148.404913694
32	5.814426406	-5.620464175	148.404913694
33	6.862323621	-5.364424233	148.404913694
34	7.979587742	-5.066405041	148.404913694
35	9.159779251	-4.729037011	148.404913694
36	10.396190629	-4.355036983	148.404913694
37	11.681968828	-3.947560032	148.404913694
38	13.010016785	-3.509733233	148.404913694
39	14.372895045	-3.044168280	148.404913694
40	15.762581847	-2.551947382	148.404913694
41	17.170071242	-2.030958803	148.404913694
42	18.584820619	-1.473492472	148.404913694
43	20.026850405	-0.851591966	148.404913694
1	18.884855372	-0.835566365	149.096992726
2	17.498486407	-0.961296957	149.096992726
3	16.131309991	-1.137484821	149.096992726
4	14.786414733	-1.343780342	149.096992726
5	13.468588450	-1.567382186	149.096992726
6	12.183935792	-1.801528228	149.096992726
7	10.939218700	-2.042875184	149.096992726
8	9.741420155	-2.289754713	149.096992726
9	8.597495296	-2.541236000	149.096992726
10	7.514190171	-2.796462150	149.096992726
11	6.497967036	-3.054472017	149.096992726
12	5.554939868	-3.314051409	149.096992726
13	4.690722902	-3.573317125	149.096992726
14	3.907987594	-3.822400397	149.096992726
15	3.207027503	-4.046606232	149.096992726
16	2.590418238	-4.240441348	149.096992726
17	2.062658098	-4.406129534	149.096992726
18	1.629826159	-4.552260368	149.096992726
19	1.300161894	-4.691324565	149.096992726
20	1.090898881	-4.838470473	149.096992726
21	1.030759171	-4.977418901	149.096992726
22	1.037682638	-5.028488498	149.096992726
23	1.057201884	-5.076953416	149.096992726
24	1.158088420	-5.195728733	149.096992726
25	1.378032848	-5.333690564	149.096992726
26	1.716448504	-5.462144765	149.096992726
27	2.167329627	-5.563406654	149.096992726
28	2.724013578	-5.620444179	149.096992726
29	3.377962538	-5.618163077	149.096992726
30	4.119265094	-5.547274808	149.096992726
31	4.938938661	-5.408819962	149.096992726
32	5.831656261	-5.216334250	149.096992726
33	6.793751073	-4.982932364	149.096992726
34	7.819565019	-4.711087163	149.096992726
35	8.903183220	-4.403201741	149.096992726
36	10.038441459	-4.061746371	149.096992726
37	11.219033208	-3.689565091	149.096992726
38	12.438426994	-3.289466331	149.096992726
39	13.689751118	-2.863681660	149.096992726
40	14.965548119	-2.412829645	149.096992726
41	16.257355574	-1.934180650	149.096992726
42	17.555096618	-1.419051016	149.096992726
43	18.884855372	-0.835566365	149.096992726
1	17.992569777	-0.831043582	149.596823234
2	16.700762139	-0.939668127	149.596823234
3	15.427916152	-1.099627746	149.596823234
4	14.176433429	-1.290121410	149.596823234
5	12.950440477	-1.497933911	149.596823234
6	11.755453008	-1.716123577	149.596823234
7	10.597685385	-1.941272200	149.596823234
8	9.483602194	-2.171695350	149.596823234
9	8.419660115	-2.406462163	149.596823234
10	7.412129596	-2.644743616	149.596823234
11	6.467017858	-2.885617154	149.596823234
12	5.590009817	-3.127934240	149.596823234
13	4.786311097	-3.369880967	149.596823234
14	4.058303740	-3.601978830	149.596823234
15	3.406293588	-3.810702815	149.596823234
16	2.832742776	-3.991154941	149.596823234
17	2.341866596	-4.145498643	149.596823234
18	1.939338453	-4.281757194	149.596823234
19	1.632839751	-4.411513365	149.596823234
20	1.438455740	-4.548780377	149.596823234
21	1.382933796	-4.678211624	149.596823234
22	1.389534075	-4.725693050	149.596823234
23	1.407793321	-4.770714229	149.596823234
24	1.501758032	-4.881031249	149.596823234
25	1.706320003	-5.009244959	149.596823234
26	2.020952964	-5.128802111	149.596823234
27	2.440108515	-5.223386584	149.596823234
28	2.957652008	-5.277273334	149.596823234
29	3.565726706	-5.276443796	149.596823234
30	4.255171631	-5.212117881	149.596823234
31	5.017606186	-5.084977116	149.596823234
32	5.847971969	-4.907297978	149.596823234
33	6.742884311	-4.691575199	149.596823234
34	7.697094642	-4.440181975	149.596823234
35	8.705098283	-4.155340485	149.596823234
36	9.761156287	-3.839327286	149.596823234
37	10.859390081	-3.494743133	149.596823234
38	11.993709955	-3.124144900	149.596823234
39	13.157688701	-2.729469944	149.596823234
40	14.344313254	-2.310989554	149.596823234
41	15.545554197	-1.865529337	149.596823234
42	16.751718333	-1.383732173	149.596823234
43	17.992569777	-0.831043582	149.596823234
1	17.232040454	-0.830998005	150.000000000
2	16.021300391	-0.926267638	150.000000000
3	14.829150023	-1.072924388	150.000000000
4	13.657478344	-1.250079511	150.000000000
5	12.509900307	-1.444379335	150.000000000
6	11.391455216	-1.648835412	150.000000000
7	10.307902225	-1.860015452	150.000000000
8	9.265268351	-2.076241847	150.000000000
9	8.269586858	-2.296593207	150.000000000
10	7.326722908	-2.520268129	150.000000000
11	6.442295914	-2.746380402	150.000000000
12	5.621624773	-2.973838917	150.000000000
13	4.869568040	-3.200894896	150.000000000
14	4.188276818	-3.418450675	150.000000000
15	3.578062792	-3.613959165	150.000000000
16	3.041279240	-3.782992584	150.000000000
17	2.581894134	-3.927644617	150.000000000
18	2.205231661	-4.055447821	150.000000000
19	1.918494848	-4.177214478	150.000000000
20	1.736781015	-4.305999025	150.000000000
21	1.685141527	-4.427278719	150.000000000
22	1.691423826	-4.471708562	150.000000000
23	1.708590386	-4.513800151	150.000000000
24	1.796626376	-4.616925204	150.000000000
25	1.988059845	-4.736842641	150.000000000
26	2.282414473	-4.848805470	150.000000000
27	2.674526715	-4.937645224	150.000000000
28	3.158703339	-4.988733924	150.000000000
29	3.727656242	-4.988968169	150.000000000
30	4.372856948	-4.930024870	150.000000000
31	5.086444098	-4.812324879	150.000000000
32	5.863604057	-4.647113514	150.000000000
33	6.701185493	-4.446302004	150.000000000
34	7.594287196	-4.212170070	150.000000000
35	8.537753977	-3.946784584	150.000000000
36	9.526209754	-3.652257937	150.000000000
37	10.554142022	-3.330987543	150.000000000
38	11.615839246	-2.985322099	150.000000000
39	12.705258141	-2.616968263	150.000000000
40	13.815776539	-2.225950264	150.000000000
41	14.939759810	-1.808819918	150.000000000
42	16.067894493	-1.355860762	150.000000000
43	17.232040454	-0.830998005	150.000000000
